"time","value"
0,1
5,0.998409548011441
11,0.996811379946504
11.0002918895204,0.995186721423679
11.0006088560696,0.993550608192695
12,0.991899700223052
13,0.990221574883504
13.0006791526659,0.988515196413131
15,0.98679307086371
26,0.985059826283006
30,0.983297137679963
31,0.98150735206796
53,0.9797054930126
53.0003594802259,0.977877673685927
54,0.976038328258443
59,0.974168319100644
60,0.972278294499135
60.000758430538,0.970378001399796
61,0.968460358196292
62,0.966527606313068
65,0.964584106338496
65.0002667517178,0.962628987416564
79,0.960644297080851
81,0.958649067242492
81.0005362972715,0.956646273073039
88,0.954616347060219
88.00009187705,0.952569659996117
92,0.950504711050958
93,0.948411642150334
95,0.946283003581253
95.0000149177692,0.944134452846292
107,0.941952071211331
107.000427964251,0.939750979094624
110,0.937530356044194
116,0.93528903443697
118,0.933024519204864
122,0.93071004209444
131,0.928375487482638
132,0.926022514371989
132.000853323493,0.923637330484165
135,0.921234158403261
142,0.91881021319322
144,0.91636471438523
145,0.913895750250438
145.000487410257,0.911407078408141
147,0.908906394782349
153,0.906391769784865
156,0.903853745959791
156.000659316733,0.901291456618738
163,0.898694827046255
163.000061007951,0.89607265011007
163.000830938713,0.89341083751402
166,0.890726860517378
166.000496585932,0.888005314680519
167,0.885274302446792
170,0.882531454979004
175,0.879732369476435
176,0.876898766643527
177,0.874046680779986
179,0.871141568635502
179.000957152164,0.868207143428465
180,0.865244498736852
181,0.86224017024208
181.000284407072,0.859211304810475
182,0.856154787952597
183,0.853083883515042
186,0.849938683103536
189,0.846745986692924
194,0.843508944499005
197,0.840230283656113
199,0.836889400153402
201,0.833519457381622
201.000291349188,0.83013771485105
202,0.826723068669519
207,0.823250089141954
208,0.819740678027478
210,0.816198249683981
212,0.812588313986979
218,0.808928999614002
222,0.805193341539835
223,0.801357984190757
226,0.79740749818678
229,0.793438184902341
230,0.789421937327113
239,0.785298793888206
239.0004915539,0.781127729816304
245,0.776876471002807
246,0.772602260992326
267,0.768240429322161
268,0.763846688124912
269,0.759433359969041
270,0.75494946468079
283,0.750304263834892
284,0.745597200559812
285,0.740799652938777
285.00083976096,0.735967831120401
286,0.731080587239182
288,0.726161236383059
291,0.721160712181848
293,0.715958704854266
301,0.710633808068968
303,0.705162722028096
305,0.699566543978145
306,0.693941304838406
310,0.688241381418232
310.000421935797,0.682474166592867
320,0.676597717985649
329,0.670686947564484
337,0.664642092939297
340,0.658556625530884
345,0.652461494124731
348,0.646328924309421
350,0.640185395440704
351,0.634027513009244
353,0.627790119167943
353.000449535805,0.621515826155882
361,0.615123962146308
363,0.608650482209712
363.000984718672,0.602138471054896
364,0.595533230971455
371,0.588756905426961
371.000186660488,0.581928831913937
387,0.574861889964138
390,0.567675736975416
394,0.560397545121314
426,0.552713710116665
428,0.544971437436311
429,0.53716020648471
433,0.529250333249079
442,0.52133183857713
444,0.513332470073645
450,0.505064474752452
455,0.496729009680719
457,0.488312409913288
460,0.479557332511929
473,0.470667294800468
477,0.461708749747489
519,0.452144499204442
520,0.442432254651572
524,0.432641545191707
524.000039249604,0.422786394475184
533,0.412482979045988
550,0.401795612324384
558,0.390595216089759
567,0.379020629710975
574,0.367254444030749
583,0.355375520179723
613,0.342933940752952
624,0.330269967917471
641,0.317395871160315
643,0.304415169764691
654,0.291273179366258
655,0.277917666642282
687,0.264431304621962
689,0.250846514304823
705,0.237043189562738
707,0.223338651902585
728,0.209350170109797
731,0.195251358147831
735,0.181038758323398
765,0.165493192375692
791,0.149857818721558
814,0.131978504559504
883,0.106753060094824
