"time","value"
0,1
5,0.999191882812164
11,0.998378568357477
11.0002918895204,0.997550457909881
11.0006088560696,0.996715165878997
12,0.995870951293318
13,0.995011405569562
13.0006791526659,0.99413592388737
15,0.993250861885742
26,0.992358558930786
30,0.991449522997835
31,0.990524883827037
53,0.989592344743307
53.0003594802259,0.988644661170635
54,0.987689259361842
59,0.98671613346933
60,0.985730746066834
60.000758430538,0.984738129032049
61,0.983734536788269
62,0.982721088025824
65,0.98170002426974
65.0002667517178,0.980670847872533
79,0.979624038702514
81,0.97856956582107
81.0005362972715,0.977508966502476
88,0.976431816371293
88.00009187705,0.975343540561456
92,0.974243276473653
93,0.973125686911043
95,0.971986678663528
95.0000149177692,0.970834526439883
107,0.969661663956426
107.000427964251,0.968476115320167
110,0.967277360781075
116,0.966064687423187
118,0.964836654649506
122,0.963578598624629
131,0.96230661886626
132,0.961021533571268
132.000853323493,0.959715698974759
135,0.958396789713657
142,0.957063186839633
144,0.955714361810627
145,0.954349153952295
145.000487410257,0.952969537074635
147,0.95157969649394
153,0.95017849017649
156,0.948760552958527
156.000659316733,0.947325281300368
163,0.945866885986085
163.000061007951,0.944390154243713
163.000830938713,0.942886985494623
166,0.941367084557099
166.000496585932,0.939821568347351
167,0.938266264162912
170,0.936699752181155
175,0.935096485237907
176,0.933468656466834
177,0.9318253204831
179,0.93014636590885
179.000957152164,0.928445256853483
180,0.926722448526051
181,0.924969895333223
181.000284407072,0.923197390128526
182,0.921402936285471
183,0.919594173198758
186,0.917735528593985
189,0.915842449303965
194,0.913916493068732
197,0.911958983467532
199,0.909957256493147
201,0.907930852224396
201.000291349188,0.905889976832376
202,0.90382170632746
207,0.901710290452751
208,0.899568677750513
210,0.897398665021126
212,0.895178721054554
218,0.892919522396186
222,0.890603903633208
223,0.888216662930733
226,0.885747293865637
229,0.883255387593728
230,0.880722957829682
239,0.878111476642501
239.0004915539,0.87545755417068
245,0.872740006885322
246,0.869994875708685
267,0.867180025187448
268,0.864330752902856
269,0.861454703306912
270,0.858518112552206
283,0.85546029107632
284,0.852345438773468
285,0.849153681898401
285.00083976096,0.845921607622925
286,0.842634432387528
288,0.839307199171075
291,0.835905919289108
293,0.832346932959498
301,0.828681855333704
303,0.824892744955628
305,0.820992218033837
306,0.817045933983137
310,0.813020920831095
310.000421935797,0.808921139952948
320,0.804715227675757
329,0.800455452251722
337,0.796068334522429
340,0.7916200381811
345,0.787132447202375
348,0.782584382611988
350,0.77799472816499
351,0.773360368857844
353,0.768631099383877
353.000449535805,0.763837840792138
361,0.75891719773852
363,0.753894629530131
363.000984718672,0.748802000467074
364,0.743594813296787
371,0.738208627567907
371.000186660488,0.73273554144525
387,0.727021984757061
390,0.721160258321091
394,0.715169506534795
426,0.708785126044923
428,0.702289235474211
429,0.695670498655779
433,0.688900659551358
442,0.682054351549992
444,0.6750668471866
450,0.667768226330742
455,0.66033009334169
457,0.652736765277451
460,0.644748295818786
473,0.636541388953805
477,0.628172372080981
519,0.619125946126084
520,0.609819381162567
524,0.600312644072862
524.000039249604,0.590614046982587
533,0.58033273297909
550,0.569512088884882
558,0.557997457146197
567,0.545905979113404
574,0.533409209638123
583,0.520577571554857
613,0.506900309863205
624,0.492721870787209
641,0.478035253236597
643,0.462940389300982
654,0.447356120743562
655,0.431198114920391
687,0.414543803510114
689,0.397413742165847
705,0.3796322680664
707,0.361590988239989
728,0.342764865765814
731,0.323355754955338
735,0.303333089363245
765,0.280887995904664
791,0.257717299634219
814,0.230457858465127
883,0.190541569356286
