"time","value"
0,0
5,0.00179993019244131
11,0.00181117604307084
11.0003639258042,0.00184379108071644
11.0006837911324,0.00186313772219973
12,0.00187897485360475
13,0.00191274697083983
13.0005402070179,0.0019478485853616
15,0.00196879485907992
26,0.00198452874112482
30,0.00202135908484213
31,0.00205567855531039
53,0.00207284802434296
53.0000672816809,0.00210611962457633
54,0.00212286795052834
59,0.00216183510862002
60,0.00218864432718763
60.0006148832182,0.00220428545968394
61,0.00222823645984188
62,0.00224969650793393
65,0.002266175157783
65.0000536354936,0.00228375288049397
79,0.00232245295560182
81,0.00233902311305639
81.0000226642692,0.00235218036489315
88,0.00238845107218569
88.0002845399273,0.00241268540318156
92,0.00243882395849265
93,0.0024767832932762
95,0.00252377861878744
95.0004127142241,0.0025524363260769
107,0.00259784024506626
107.000638766188,0.00262546261077502
110,0.00265424099413208
116,0.00268458585859921
118,0.00271810915539336
122,0.00278409013311517
131,0.0028144077116239
132,0.00284292593653991
132.000843487131,0.00288834797786795
135,0.00291678366711066
142,0.00294879850826563
144,0.00298197826243758
145,0.00301771328693057
145.000846126205,0.00304908882507771
147,0.00307121223392715
153,0.00309586292672563
156,0.00313236292796901
156.000476553967,0.00317019918133314
163,0.00322083091674978
163.000474202671,0.00326087554389808
163.000940056279,0.00331881128283823
166,0.00335532398730287
166.000091374305,0.00341144774952074
167,0.0034326286465744
170,0.00345696072355772
175,0.00353768200717841
176,0.00359147852352218
177,0.00362530729433827
179,0.00370350880071049
179.000131967853,0.003752023952794
180,0.00379955048675101
181,0.00386483618221964
181.000441285305,0.00390854627258411
182,0.00395668181175085
183,0.00398798822593546
186,0.00409776275113083
189,0.00417347758413492
194,0.00424578482491678
197,0.00431521706658622
199,0.00441260345082561
201,0.00446695199927721
201.000098622672,0.00449883078441571
202,0.00455925467930202
207,0.00465444724416667
208,0.00472114929238809
210,0.00478395621909128
212,0.00489430970966193
218,0.0049812009728625
222,0.00510599989353361
223,0.00526444674903961
226,0.00544619392258047
229,0.00549662434632447
230,0.0055868155386436
239,0.00576216460270573
239.000660083919,0.00585690179348508
245,0.00599855639028352
246,0.00606083613122649
267,0.00621632416835532
268,0.00629406842248165
269,0.0063551392091486
270,0.00649102758422782
283,0.00676141376864042
284,0.00689019614671871
285,0.00706330729298171
285.000823960739,0.00715578965050395
286,0.00728134455840201
288,0.00737391967164674
291,0.00754225233724953
293,0.00789676714765414
301,0.00813755750601458
303,0.00841900771689036
305,0.00867329899240576
306,0.00878234253643967
310,0.00896547687671806
310.000211169231,0.0091406257577305
320,0.00938667514078084
329,0.00951706990979684
337,0.00981274845292052
340,0.00996166581970914
345,0.0100625002040109
348,0.0102118202442489
350,0.010319736493098
351,0.0104356509432759
353,0.0106659529800914
353.000909059643,0.0108280602309319
361,0.0111351731164141
363,0.0113867637020469
363.000885301515,0.0115680310558169
364,0.0118524626831769
371,0.0122866321415379
371.000924120975,0.0125137303002743
387,0.0130957722631602
390,0.0134709539385385
394,0.0138060683058533
426,0.0147577430896607
428,0.0150645969234685
429,0.0154024172542052
433,0.0158116092619964
442,0.0160516088899082
444,0.0164488219656039
450,0.017255471404628
455,0.0176665439407077
457,0.0181231697977415
460,0.0191663934552799
473,0.0198018277756985
477,0.020314256168578
519,0.0221024240897896
520,0.022901134977638
524,0.0235726935057922
524.00097971693,0.024243799759011
533,0.02592659159316
550,0.0275509473818746
558,0.0296318153760767
567,0.0314845712018685
574,0.0329604011645406
583,0.0343161936651715
613,0.0371390917297596
624,0.0391539266303524
641,0.041309995171168
643,0.0433170966775134
654,0.045707294429727
655,0.0485362209128375
687,0.0513560309787249
689,0.0543619967758031
705,0.0582442115395025
707,0.061184135789256
728,0.066342932477454
731,0.0713930718058624
735,0.0772597103233217
765,0.0916199760179972
791,0.10109020608263
814,0.129157331083101
883,0.215088772865888
