"time","value"
0,1
5,0.998199149364236
11,0.996390329888241
11.0001486313499,0.994552328047348
11.000813412722,0.992698493216949
12,0.990832411415767
13,0.988936416129158
13.0001842324145,0.987009381548345
15,0.985065450292112
26,0.983109867674702
30,0.981122011035591
31,0.979104545527788
53,0.977074441610789
53.0004691690607,0.975016077622795
54,0.972945742534383
59,0.970841950614616
60,0.968716722664364
60.0001261273969,0.966581018697769
61,0.964426905043931
62,0.962256927048106
65,0.960076001115352
65.0007870490802,0.957883167701617
79,0.955658332443973
81,0.953422856206078
81.0003793486226,0.95118008732629
88,0.948908145505225
88.0008188850458,0.946618667766641
92,0.944310010657064
93,0.941971190958531
95,0.939593987233769
95.0001269623153,0.937195914906547
107,0.934761489947574
107.000957758789,0.932307622283229
110,0.929833415291024
116,0.92733761372251
118,0.924817491228431
122,0.922243330187981
131,0.919648439693566
132,0.917034672949054
132.000084845422,0.914386769321944
135,0.911720559292591
142,0.909032997231525
144,0.906323262861875
145,0.903589295405908
145.000568266121,0.900835294395788
147,0.898069806914881
153,0.895290723843259
156,0.89248765418672
156.000957431552,0.889659678139397
163,0.886795729343744
163.00055688108,0.883905584226883
163.000798587292,0.880993331078139
166,0.87803919338305
166.000860903261,0.875045818813914
167,0.872044173282199
170,0.869031665886993
175,0.865959598431966
176,0.862851944224173
177,0.859726345764268
179,0.856545040858918
179.000840742493,0.853334087405824
180,0.850094745528518
181,0.846812382363307
181.0007643204,0.843505792993694
182,0.840171646875327
183,0.836824469059574
186,0.833399081615148
189,0.829924841732766
194,0.826405264513602
197,0.822843429303059
199,0.819217102724437
201,0.815562413847943
201.000999227679,0.811898143170091
202,0.808201488592692
207,0.80444502543409
208,0.800652591588326
210,0.796827974578177
212,0.792934068988441
218,0.788990592388723
222,0.784968697855513
223,0.780843509126103
226,0.776598721210493
229,0.77233804201145
230,0.768031445750056
239,0.763614874844915
239.000361827601,0.759151755902754
245,0.754607756910165
246,0.750044228959454
267,0.745392286236841
268,0.740711588692068
269,0.736015310959351
270,0.731249389185504
283,0.726317791160583
284,0.72132653431534
285,0.716245496288211
285.000663996335,0.711134453992652
286,0.705971228499493
288,0.700780583053668
291,0.695510977835503
293,0.690036202074847
301,0.684439589537714
303,0.678697231485483
305,0.672831846684826
306,0.666944396871494
310,0.660987377355145
310.000564179815,0.654968825618044
320,0.648845346402576
329,0.642695262374424
337,0.636415187338024
340,0.630102599559181
345,0.623789713622405
348,0.617447856070115
350,0.611104513830245
351,0.604756233033942
353,0.598336084422877
353.00014007071,0.59188808717531
361,0.585329702198846
363,0.578698368807151
363.000871265365,0.572038442138189
364,0.565294336216779
371,0.558387172024583
371.00070915483,0.551439126139629
387,0.544260459515361
390,0.536973693685829
394,0.529606930043517
426,0.521844200209532
428,0.514037489808037
429,0.506176512103363
433,0.498231778194209
442,0.49029404402074
444,0.482291152499112
450,0.474036262635215
455,0.465731177984414
457,0.457362687777471
460,0.448676101547003
473,0.439874881011827
477,0.431025378976461
519,0.421599165477949
520,0.412049835996234
524,0.402446453960807
524.000315381444,0.392803168143405
533,0.382746203293878
550,0.372341239690755
558,0.361466153405431
567,0.350259000612432
574,0.338898769598793
583,0.327462670084456
613,0.315520432173151
624,0.303401796821695
641,0.291120242810808
643,0.27877576366991
654,0.266317453653581
655,0.253697246428998
687,0.240994544909353
689,0.228240766380881
705,0.215324382325502
707,0.202542473544827
728,0.189539017356805
731,0.176476947000093
735,0.163353935781965
765,0.149050706785299
791,0.134717904393547
814,0.118392996426441
883,0.0954781447000616
